id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1
6941,2024-06-24,1811,,1
8058,2024-06-24,4463,,2
4849,2024-06-24,3530,,5
7784,2024-06-24,1782,,1
1295,2024-06-24,2066,,1
8713,2024-06-24,11535,,1
7437,2024-06-24,6280,,5
548,2024-06-24,4940,,1
108,2024-06-24,11728,,1
1812,2024-06-24,8339,,5
7942,2024-06-24,7879,,5
7299,2024-06-24,5555,,1
7954,2024-06-24,3886,,1
6761,2024-06-24,10434,,3
664,2024-06-24,310,,5
740,2024-06-24,3205,,1
6327,2024-06-24,4327,,5
3493,2024-06-24,4793,,3
7,2024-06-24,3179,,5
2356,2024-06-24,1091,,1
260,2024-06-24,3970,,1
1768,2024-06-24,4859,,1
5025,2024-06-24,2594,,5
3577,2024-06-24,9822,,1
9046,2024-06-24,3980,,5
5079,2024-06-24,9663,,1
1475,2024-06-24,9219,,1
7708,2024-06-24,7716,,1
2795,2024-06-24,9387,,1
3898,2024-06-24,8389,,5
9489,2024-06-24,2134,,1
6951,2024-06-24,8731,,1
1081,2024-06-24,7364,,1
5622,2024-06-24,10684,,1
9143,2024-06-24,7377,,5
8336,2024-06-24,7120,,3
7707,2024-06-24,8479,5565,1
7397,2024-06-24,3676,,1
180,2024-06-24,3380,,1
7028,2024-06-24,11300,,3
4979,2024-06-24,694,,1
5479,2024-06-24,4953,,1
6382,2024-06-24,11798,,1
2696,2024-06-24,1639,,5
8504,2024-06-24,234,,1
8253,2024-06-24,3620,,5
5213,2024-06-24,3492,,5
2297,2024-06-24,5299,,1
6968,2024-06-24,3448,,1
7063,2024-06-24,2825,,2
8878,2024-06-24,5878,,3
8636,2024-06-24,11776,,1
4677,2024-06-24,3660,,1
7716,2024-06-24,9261,,5
6135,2024-06-24,4339,,1
4119,2024-06-24,9446,,5
6871,2024-06-24,6620,,5
557,2024-06-24,1793,,3
9416,2024-06-24,5343,,1
6846,2024-06-24,7241,,1
1176,2024-06-24,11715,,1
6562,2024-06-24,3737,,3
7991,2024-06-24,3753,,1
1995,2024-06-24,4027,,5
7416,2024-06-24,10786,,1
5771,2024-06-24,7268,,5
634,2024-06-24,2151,,1
1806,2024-06-24,2390,,5
8218,2024-06-24,9446,,5
5252,2024-06-24,4517,,1
8741,2024-06-24,7886,,1
1356,2024-06-24,2907,,5
1111,2024-06-24,6994,,3
9149,2024-06-24,3728,,5
1113,2024-06-24,5409,,5
858,2024-06-24,11401,,1
6257,2024-06-24,5816,,1
9581,2024-06-24,10500,,1
5217,2024-06-24,1887,,5
3374,2024-06-24,8154,,1
4639,2024-06-24,9457,,1
5943,2024-06-24,4781,,5
9838,2024-06-24,6994,,1
772,2024-06-24,9810,,5
481,2024-06-24,3639,,1
3354,2024-06-24,5739,,1
6280,2024-06-24,10006,,5
9837,2024-06-24,6144,,1
5721,2024-06-24,4480,,3
7801,2024-06-24,10870,,1
3969,2024-06-24,6994,,1
7975,2024-06-24,4974,,1
6629,2024-06-24,770,,5
5052,2024-06-24,3189,,1
2195,2024-06-24,1146,,1
8651,2024-06-24,797,,1
6013,2024-06-24,10834,,5
2231,2024-06-24,387,,1
94,2024-06-24,9434,,5
6683,2024-06-24,11318,,1
4013,2024-06-24,1329,,1
8747,2024-06-24,11440,,5
8789,2024-06-24,9753,,1
6180,2024-06-24,3095,,5
3517,2024-06-24,824,,1
59,2024-06-24,9627,,5
451,2024-06-24,7974,,5
3696,2024-06-24,845,,1
2092,2024-06-24,10385,,1
281,2024-06-24,4905,,1
5972,2024-06-24,2391,,1
3089,2024-06-24,797,,1
7928,2024-06-25,3941,,5
4959,2024-06-25,4626,,1
7813,2024-06-25,1836,,1
5704,2024-06-25,10612,,1
3041,2024-06-25,7782,,1
5942,2024-06-25,560,,3
9832,2024-06-25,6869,,1
848,2024-06-25,10683,,1
8061,2024-06-25,1238,,1
4340,2024-06-25,3903,,1
1445,2024-06-25,8185,,1
9305,2024-06-25,8758,,5
942,2024-06-25,6381,,1
7211,2024-06-25,3330,,1
23,2024-06-25,5720,,1
3989,2024-06-25,8908,,1
7660,2024-06-25,3723,,1
4745,2024-06-25,7935,,2
4309,2024-06-25,156,,1
9290,2024-06-25,10483,,1
5421,2024-06-25,4933,,1
4328,2024-06-25,10052,,5
9499,2024-06-25,8063,,1
9820,2024-06-25,4837,,1
2108,2024-06-25,1833,,1
4056,2024-06-25,2454,,5
4679,2024-06-25,10797,,1
4721,2024-06-25,1390,,1
456,2024-06-25,2203,,1
2098,2024-06-25,2355,,3
945,2024-06-25,119,,1
5012,2024-06-25,3668,,1
214,2024-06-25,9054,,1
991,2024-06-25,4552,,1
1756,2024-06-25,10483,,1
9465,2024-06-25,9374,,1
9430,2024-06-25,2995,,2
908,2024-06-25,3730,,1
3710,2024-06-25,10368,,3
888,2024-06-25,9201,,5
8077,2024-06-25,3607,,5
5638,2024-06-25,9796,,5
3647,2024-06-25,3903,,1
8783,2024-06-25,10483,,1
5136,2024-06-25,5371,,5
1549,2024-06-25,10368,,5
1548,2024-06-25,7138,,1
5515,2024-06-25,3739,,1
9556,2024-06-25,10467,,1
2857,2024-06-25,3600,,5
2595,2024-06-25,9895,,1
3595,2024-06-25,4910,,5
1637,2024-06-25,4019,,1
7121,2024-06-25,79,,1
9508,2024-06-25,5967,,1
3163,2024-06-25,2887,,1
3028,2024-06-25,563,,5
7071,2024-06-25,10940,,1
2698,2024-06-25,11866,,1
4152,2024-06-25,5584,,5
7855,2024-06-25,9254,,1
3652,2024-06-25,1779,,5
2950,2024-06-25,9737,,1
4294,2024-06-25,4157,,2
6291,2024-06-25,8041,,1
1603,2024-06-25,9953,,1
9564,2024-06-25,10569,,1
3340,2024-06-25,5573,,1
185,2024-06-25,4959,,1
9512,2024-06-25,9109,,1
9178,2024-06-25,8063,,1
6910,2024-06-25,4556,,1
929,2024-06-25,4959,,1
1349,2024-06-25,4467,,1
8146,2024-06-25,6641,,1
1223,2024-06-25,3476,,1
5625,2024-06-25,6469,,1
4296,2024-06-25,3749,,1
7497,2024-06-25,11410,,1
6152,2024-06-25,2926,,1
5980,2024-06-25,9768,,1
7429,2024-06-25,4388,,5
5264,2024-06-25,4388,,5
9860,2024-06-25,2694,,1
6130,2024-06-25,7639,,5
9318,2024-06-25,729,,5
2899,2024-06-25,374,,1
8299,2024-06-25,801,,1
9762,2024-06-25,958,,5
9229,2024-06-25,1391,,1
6137,2024-06-25,5014,,1
9355,2024-06-25,5064,,1
8669,2024-06-25,1452,,5
2859,2024-06-25,8063,,5
334,2024-06-25,9737,,1
2402,2024-06-25,8063,,1
6374,2024-06-25,2386,,1
7748,2024-06-25,2090,,1
9079,2024-06-25,5624,,5
2410,2024-06-25,2308,,1
5516,2024-06-25,2316,,1
886,2024-06-25,3314,,1
4464,2024-06-25,5147,,1
2031,2024-06-25,7245,,1
7371,2024-06-25,11769,,1
8991,2024-06-25,5977,,3
6415,2024-06-25,3517,,1
4847,2024-06-25,1303,,5
1079,2024-06-25,11295,,5
9619,2024-06-25,5857,,1
5701,2024-06-25,10668,,1
7291,2024-06-25,7043,,5
9242,2024-06-25,1618,,1
1874,2024-06-25,4500,,1
4623,2024-06-25,5241,,1
8400,2024-06-25,3723,,1
980,2024-06-25,7038,,1
5852,2024-06-25,2870,,5
6295,2024-06-25,2935,,1
1236,2024-06-25,3467,,5
8113,2024-06-25,10061,,5
9935,2024-06-25,7380,,5
7866,2024-06-25,2090,,1
6875,2024-06-25,3517,,1
343,2024-06-25,6928,,1
2491,2024-06-25,4282,,1
2373,2024-06-25,2090,,1
1486,2024-06-25,2138,,1
3821,2024-06-25,8563,,1
4441,2024-06-25,626,,5
3570,2024-06-25,5241,,1
7686,2024-06-25,3902,,5
7623,2024-06-25,11194,,1
92,2024-06-25,541,,1
3478,2024-06-25,1668,,1
2638,2024-06-25,6387,,1
8836,2024-06-25,6641,,1
5903,2024-06-25,6236,,5
5116,2024-06-25,6156,,1
9511,2024-06-25,7874,,1
649,2024-06-25,8052,,5
3075,2024-06-25,9287,,2
1215,2024-06-25,6493,,1
1687,2024-06-25,9921,,1
194,2024-06-25,747,1744,1
1621,2024-06-25,5743,,5
2364,2024-06-25,7876,,1
5822,2024-06-25,1648,,1
1877,2024-06-25,1743,,1
2480,2024-06-25,8984,,5
4560,2024-06-25,101,,1
6481,2024-06-25,11396,,1
4379,2024-06-25,7612,,5
734,2024-06-25,706,,1
730,2024-06-25,7138,,1
4003,2024-06-25,10343,,2
76,2024-06-25,3763,,2
2979,2024-06-25,10092,,5
6387,2024-06-25,9782,,1
7771,2024-06-25,9374,,1
583,2024-06-25,160,,5
8160,2024-06-25,848,,1
9813,2024-06-25,6760,,1
8034,2024-06-25,6976,,5
284,2024-06-25,10092,,5
7838,2024-06-25,602,,1
9955,2024-06-25,7050,,1
4485,2024-06-25,7387,,5
8814,2024-06-25,5504,,2
8004,2024-06-25,9133,,1
4052,2024-06-25,2926,,1
2302,2024-06-25,11253,,5
6040,2024-06-25,458,,1
521,2024-06-25,2392,,1
7253,2024-06-25,7038,,1
7022,2024-06-25,5741,,2
3471,2024-06-25,10823,,1
1360,2024-06-25,3434,,5
7773,2024-06-25,7040,,5
5776,2024-06-25,5430,,1
3135,2024-06-25,1844,,1
6532,2024-06-25,6120,,1
1909,2024-06-25,6102,,5
2109,2024-06-25,10018,,1
3918,2024-06-25,447,,1
5556,2024-06-25,4236,,5
9579,2024-06-25,6120,,1
9324,2024-06-25,8459,,3
1419,2024-06-25,3787,,5
2849,2024-06-25,11117,4287,1
7432,2024-06-25,2786,,2
8624,2024-06-25,2059,,3
9712,2024-06-25,4224,,5
8594,2024-06-25,3409,,1
1854,2024-06-25,7893,,5
107,2024-06-25,1822,,1
9080,2024-06-25,8712,,1
5026,2024-06-25,4629,,5
3659,2024-06-25,9438,,1
2229,2024-06-25,9817,,5
3854,2024-06-25,10629,,1
1635,2024-06-25,3403,,1
4934,2024-06-25,7974,,5
1267,2024-06-25,1541,,5
8380,2024-06-25,8115,,3
3256,2024-06-25,1844,,1
8421,2024-06-25,2953,,5
4665,2024-06-25,6846,,1
7477,2024-06-25,10498,,2
5696,2024-06-25,7982,,3
2603,2024-06-25,7874,,1
8799,2024-06-25,5469,,1
4192,2024-06-25,3228,,1
9739,2024-06-25,5886,,2
1405,2024-06-25,7167,,1
3132,2024-06-25,7111,,5
9255,2024-06-25,9446,,5
3552,2024-06-25,5752,,5
7306,2024-06-25,4574,,5
1759,2024-06-25,7265,,5
7565,2024-06-25,3134,,1
5462,2024-06-25,7050,,1
6496,2024-06-25,5156,,1
5802,2024-06-25,9248,,1
9855,2024-06-25,3134,,1
2691,2024-06-25,4247,,1
9643,2024-06-25,2786,,1
6477,2024-06-25,10676,,5
3890,2024-06-25,2521,,1
498,2024-06-25,9170,,3
5949,2024-06-25,8370,,1
723,2024-06-25,10365,,5
4541,2024-06-25,5348,,5
5254,2024-06-25,9678,,5
7742,2024-06-25,9038,,1
9498,2024-06-25,5674,,1
7741,2024-06-25,2887,,1
9271,2024-06-25,2852,,5
6468,2024-06-25,8176,,2
8841,2024-06-25,6447,,1
4576,2024-06-25,11243,,3
443,2024-06-25,5166,,1
204,2024-06-25,9977,,5
7225,2024-06-25,5629,,5
5645,2024-06-25,11328,,5
372,2024-06-25,7695,,1
9679,2024-06-25,574,,1
3697,2024-06-25,313,,3
594,2024-06-25,8438,,5
6362,2024-06-25,2785,,1
3846,2024-06-25,2811,,1
62,2024-06-25,1326,,1
5296,2024-06-25,2102,,1
9836,2024-06-25,6980,,1
9101,2024-06-25,2432,,1
6749,2024-06-25,3423,,5
5778,2024-06-25,1278,,5
3771,2024-06-25,3283,,5
799,2024-06-25,10777,,1
3042,2024-06-25,5089,,1
2956,2024-06-25,7263,,1
8182,2024-06-25,8302,,1
8998,2024-06-25,10890,,1
2063,2024-06-25,10676,,2
2177,2024-06-25,4058,,5
6937,2024-06-25,9181,,5
5147,2024-06-25,8882,,1
877,2024-06-25,2488,,5
3630,2024-06-25,9290,,1
4263,2024-06-25,11328,,5
5070,2024-06-25,4522,,5
5272,2024-06-25,11864,,1
6507,2024-06-25,3705,,1
6054,2024-06-25,7263,,1
6062,2024-06-25,855,,1
8053,2024-06-25,8517,,1
8047,2024-06-25,10288,,5
1144,2024-06-25,10361,,1
6948,2024-06-25,9823,,5
9600,2024-06-25,6506,,5
2079,2024-06-25,7875,,1
8000,2024-06-25,9461,,1
2957,2024-06-25,5849,,1
8029,2024-06-25,1217,,5
1655,2024-06-25,324,,1
6590,2024-06-25,2424,,1
3343,2024-06-25,2355,,5
6275,2024-06-25,4629,,5
5818,2024-06-25,6908,,1
153,2024-06-25,10620,,1
8315,2024-06-25,9461,,1
7179,2024-06-25,1217,,5
2145,2024-06-25,6715,,5
215,2024-06-25,7167,,1
7824,2024-06-25,4433,,1
6678,2024-06-25,6833,,5
5345,2024-06-25,4902,,1
2713,2024-06-25,1217,,5
1922,2024-06-25,2548,,5
6946,2024-06-25,4536,,1
7661,2024-06-25,927,,1
389,2024-06-25,4902,,1
5122,2024-06-25,5324,,1
9346,2024-06-25,6790,,1
8084,2024-06-25,7899,,1
571,2024-06-25,1194,,5
5870,2024-06-25,10197,,5
7402,2024-06-25,9385,,5
944,2024-06-25,291,,1
532,2024-06-25,2626,,4
1894,2024-06-25,6578,,1
565,2024-06-25,6771,,5
4452,2024-06-25,8267,,1
6592,2024-06-25,8712,,1
3235,2024-06-25,2806,,5
7800,2024-06-25,10516,,1
5010,2024-06-25,5143,,1
4918,2024-06-25,4038,,1
4011,2024-06-25,4247,,1
1966,2024-06-25,6702,,1
4347,2024-06-25,5553,,5
2126,2024-06-25,1342,,1
4810,2024-06-25,1375,,1
4930,2024-06-25,174,,5
8980,2024-06-25,6466,795,1
5502,2024-06-25,997,,1
177,2024-06-25,11509,,5
6379,2024-06-25,8074,8993,1
2392,2024-06-25,1177,,5
7013,2024-06-25,1960,,5
9338,2024-06-25,8502,,1
822,2024-06-25,1165,,5
8100,2024-06-25,11026,,5
5248,2024-06-25,11517,,1
5786,2024-06-25,3161,,1
2812,2024-06-25,6316,,5
6460,2024-06-25,10053,,5
5115,2024-06-25,10593,,5
7333,2024-06-25,6953,,1
7173,2024-06-25,9878,,1
1126,2024-06-25,5761,,3
9056,2024-06-25,3874,,1
1784,2024-06-25,4529,,1
3936,2024-06-25,10915,,5
8897,2024-06-25,10846,,5
3838,2024-06-25,1336,,1
1832,2024-06-25,7175,,1
3147,2024-06-25,4480,,1
897,2024-06-25,2438,,1
5172,2024-06-25,6808,,1
777,2024-06-25,8379,,3
3946,2024-06-25,9459,,1
8954,2024-06-25,40,,1
4033,2024-06-25,11749,,5
7264,2024-06-25,1712,,5
8891,2024-06-25,4099,,5
6400,2024-06-25,7084,,4
293,2024-06-25,9446,,5
7546,2024-06-25,8379,,5
9675,2024-06-25,3695,,1
669,2024-06-25,3403,,1
3269,2024-06-25,1624,,2
9702,2024-06-25,2789,,1
9734,2024-06-25,4912,,1
8098,2024-06-25,2248,,1
6044,2024-06-25,9703,,1
3196,2024-06-25,9446,,5
6206,2024-06-25,5514,,1
4727,2024-06-25,9242,,5
2977,2024-06-25,1712,,5
5814,2024-06-25,2184,,1
5612,2024-06-25,2986,,5
1924,2024-06-25,3596,,1
5793,2024-06-25,706,,5
4628,2024-06-25,11376,8993,1
4164,2024-06-25,1059,,1
592,2024-06-25,3856,,5
4591,2024-06-25,4938,,1
4857,2024-06-25,9068,,5
4341,2024-06-25,2381,,1
7916,2024-06-25,8115,,1
8752,2024-06-25,8655,,5
4914,2024-06-25,3549,,1
4673,2024-06-25,8130,,1
6406,2024-06-25,6982,,1
6144,2024-06-25,5455,,5
3519,2024-06-25,8655,,3
4881,2024-06-25,930,,1
2285,2024-06-25,3368,,5
4776,2024-06-25,9385,,1
6969,2024-06-25,2700,,1
4887,2024-06-25,5189,,5
8778,2024-06-25,6355,,5
3232,2024-06-25,816,,1
3166,2024-06-25,6170,,1
774,2024-06-25,4334,,1
875,2024-06-25,1372,,1
6601,2024-06-25,4899,,1
3066,2024-06-25,11595,,5
681,2024-06-25,5362,,5
7563,2024-06-25,6982,,1
7781,2024-06-25,2700,,1
1798,2024-06-25,10272,,1
7729,2024-06-25,5042,,1
6544,2024-06-25,7502,,1
3514,2024-06-25,4904,,5
1423,2024-06-25,816,,1
3746,2024-06-25,656,,5
6734,2024-06-25,5205,,1
2234,2024-06-25,2811,,1
623,2024-06-25,8343,,1
6216,2024-06-25,10915,,2
8718,2024-06-25,9043,,1
7357,2024-06-25,2811,,1
316,2024-06-25,2498,,1
3199,2024-06-25,5884,,1
7746,2024-06-25,4194,,5
5736,2024-06-25,10378,,5
2631,2024-06-25,5268,,1
8254,2024-06-25,1966,,1
8386,2024-06-25,9855,,2
8997,2024-06-25,9855,,1
8715,2024-06-25,5193,,1
1468,2024-06-25,6112,,5
4384,2024-06-25,7656,,1
976,2024-06-25,9855,,1
1633,2024-06-25,1329,,1
3532,2024-06-25,2863,,1
2006,2024-06-25,386,,5
9766,2024-06-25,7403,,2
2401,2024-06-25,3277,,1
779,2024-06-25,816,,1
7561,2024-06-25,1672,,1
8924,2024-06-25,6749,,5
2819,2024-06-25,4529,,1
6149,2024-06-25,1005,,5
3169,2024-06-25,5854,,1
955,2024-06-25,5383,,1
900,2024-06-25,8913,,1
9224,2024-06-25,5844,,1
9062,2024-06-25,1122,,1
1713,2024-06-25,5579,,5
6226,2024-06-25,5854,,1
1345,2024-06-25,6650,,1
1404,2024-06-25,560,,3
937,2024-06-25,7854,,2
5200,2024-06-25,5849,,1
138,2024-06-25,8379,,5
2233,2024-06-25,1317,,5
9261,2024-06-25,3931,,5
7503,2024-06-25,495,,1
1823,2024-06-25,113,,1
5635,2024-06-25,7176,,1
1527,2024-06-25,6224,,2
3518,2024-06-25,10290,,1
9780,2024-06-25,4476,,1
4268,2024-06-25,4747,,1
8490,2024-06-25,4529,,1
2667,2024-06-25,5268,,1
6625,2024-06-25,394,,1
6224,2024-06-25,10126,,1
5544,2024-06-25,10365,,4
8027,2024-06-25,3970,,5
9110,2024-06-25,4780,,5
7389,2024-06-25,514,,1
2752,2024-06-25,2517,,5
9540,2024-06-25,7854,,5
5960,2024-06-25,142,,1
8210,2024-06-25,8506,,5
9013,2024-06-25,713,,1
338,2024-06-25,1278,,3
1947,2024-06-25,10192,,2
6676,2024-06-25,4800,,5
4326,2024-06-25,2306,,1
9075,2024-06-25,4250,,5
414,2024-06-25,2026,,5
9937,2024-06-25,5136,,5
1675,2024-06-25,11681,,1
2100,2024-06-25,2548,,5
8887,2024-06-25,688,,1
5737,2024-06-25,6370,,1
5581,2024-06-25,7250,,5
8495,2024-06-25,8343,,1
5857,2024-06-25,10121,,1
2867,2024-06-25,5327,,5
7374,2024-06-25,576,,1
6030,2024-06-25,11346,,1
7786,2024-06-25,8217,,1
5723,2024-06-25,119,,1
7410,2024-06-25,6181,,5
8461,2024-06-25,6697,,1
7608,2024-06-25,7010,,1
1472,2024-06-25,10970,,1
4409,2024-06-25,8125,,5
4875,2024-06-25,11635,,1
6926,2024-06-25,6146,,1
5541,2024-06-25,7156,,5
9221,2024-06-25,4194,,5
9433,2024-06-25,5327,,5
1647,2024-06-25,2418,,1
7336,2024-06-26,976,6327,1
5930,2024-06-26,1701,,3
4585,2024-06-26,5995,7564,1
8505,2024-06-26,7574,,3
562,2024-06-26,4242,,3
4039,2024-06-26,4232,9358,2
6869,2024-06-26,11115,,1
118,2024-06-26,3503,,3
516,2024-06-26,5666,,1
844,2024-06-26,11508,560,1
6370,2024-06-26,4397,585,4
9058,2024-06-26,4225,,3
4304,2024-06-26,6061,3043,2
9772,2024-06-26,9798,10790,1
8584,2024-06-26,9457,5182,1
8893,2024-06-26,3712,5399,1
803,2024-06-26,1718,6558,2
3966,2024-06-26,9656,8046,1
8501,2024-06-26,8623,,3
8267,2024-06-26,9088,9088,2
2277,2024-06-26,9088,,2
295,2024-06-26,826,9507,1
2535,2024-06-26,669,4287,1
3763,2024-06-26,5889,,1
8699,2024-06-26,9277,,1
8138,2024-06-26,2761,8366,1
459,2024-06-26,3007,,1
139,2024-06-26,10974,2892,1
1429,2024-06-26,1228,,5
2878,2024-06-26,1406,,3
7616,2024-06-26,8496,383,5
855,2024-06-26,3460,,1
528,2024-06-26,1301,8726,1
1797,2024-06-26,1207,6851,1
8233,2024-06-26,2847,,1
3717,2024-06-26,1123,,1
8494,2024-06-26,1866,,3
7320,2024-06-26,7468,,1
4227,2024-06-26,10168,2892,3
4713,2024-06-26,8367,,5
2166,2024-06-26,8623,,3
269,2024-06-26,1228,,5
8571,2024-06-26,6958,10148,1
4297,2024-06-26,3716,8761,3
644,2024-06-26,6102,,5
8628,2024-06-26,11821,,1
6058,2024-06-26,1444,1444,3
9802,2024-06-26,1444,1444,3
5142,2024-06-26,7989,,3
2717,2024-06-26,2750,10258,1
8357,2024-06-26,7240,10000,1
4156,2024-06-26,9681,8537,3
1430,2024-06-26,1012,4287,1
2208,2024-06-26,903,,1
6232,2024-06-26,10341,2892,1
6991,2024-06-26,5681,2892,5
7953,2024-06-26,9026,1744,3
3451,2024-06-26,10541,,1
1916,2024-06-26,2942,,3
5233,2024-06-26,3355,8537,1
9671,2024-06-26,4326,,3
4481,2024-06-26,10790,,1
7675,2024-06-26,269,,3
9161,2024-06-26,2730,,3
207,2024-06-26,8581,,1
3978,2024-06-26,4792,6393,3
7002,2024-06-26,5815,,1
9093,2024-06-26,678,2864,1
4057,2024-06-26,2672,,1
7486,2024-06-26,10199,2892,3
710,2024-06-26,6725,,1
2467,2024-06-26,2727,4287,1
4224,2024-06-26,5569,8726,1
4575,2024-06-26,318,5938,1
42,2024-06-26,7016,,1
9231,2024-06-26,318,5938,1
2225,2024-06-26,318,5938,1
1452,2024-06-26,8051,,3
8175,2024-06-26,11243,8276,1
9701,2024-06-26,734,3043,1
7054,2024-06-26,5231,8366,1
1585,2024-06-26,354,2892,1
9494,2024-06-26,454,8366,2
9992,2024-06-26,5368,,3
1091,2024-06-26,5837,8666,1
8579,2024-06-26,525,2892,1
1984,2024-06-26,1964,,1
5975,2024-06-26,1171,7408,3
5151,2024-06-26,4441,,3
4314,2024-06-26,1366,,5
6655,2024-06-26,2892,560,1
7164,2024-06-26,2256,3043,1
7405,2024-06-26,9391,,1
383,2024-06-26,2371,4287,1
4178,2024-06-26,9026,1744,3
1702,2024-06-26,1707,8851,5
236,2024-06-26,11543,8366,1
9467,2024-06-26,7682,3043,1
1216,2024-06-26,1547,,2
7586,2024-06-26,424,2892,1
4055,2024-06-26,4864,8537,1
707,2024-06-26,3556,2600,1
5436,2024-06-26,10199,8366,2
7659,2024-06-26,1512,2892,1
7521,2024-06-26,9553,8726,1
9077,2024-06-26,10647,,1
3579,2024-06-26,8822,8822,3
4110,2024-06-26,2639,8366,1
8909,2024-06-26,11326,,1
1198,2024-06-26,3219,,1
8502,2024-06-26,3778,7095,1
2338,2024-06-26,3722,,1
2489,2024-06-26,1121,4441,1
3596,2024-06-26,1259,,5
7241,2024-06-26,407,,1
9474,2024-06-26,1616,8537,3
3170,2024-06-26,562,8537,2
6827,2024-06-26,9088,,1
1274,2024-06-26,10367,,4
1734,2024-06-26,6905,8537,2
4259,2024-06-26,9088,,1
6012,2024-06-26,873,2892,3
9975,2024-06-26,10461,,1
359,2024-06-26,8851,,3
4398,2024-06-26,2059,,3
9357,2024-06-26,2310,,3
158,2024-06-26,9051,,1
4805,2024-06-26,1567,,1
4180,2024-06-26,6161,,1
7251,2024-06-26,4441,,3
1276,2024-06-26,6015,4287,5
3913,2024-06-26,8496,6406,5
7678,2024-06-26,7003,357,3
4926,2024-06-26,10810,,1
934,2024-06-26,10765,,1
9571,2024-06-26,9489,10148,1
5298,2024-06-26,6102,,5
6527,2024-06-26,5877,5877,5
9306,2024-06-26,2892,560,1
600,2024-06-26,4935,5182,1
6714,2024-06-26,5276,,3
7669,2024-06-26,9040,,1
792,2024-06-26,8161,,2
9900,2024-06-26,2059,,2
2406,2024-06-26,6062,10381,1
2842,2024-06-26,8878,8276,1
409,2024-06-26,6092,4556,1
2252,2024-06-26,7014,9904,3
3729,2024-06-26,5354,,3
7718,2024-06-26,3827,,1
3099,2024-06-26,5022,8023,1
4144,2024-06-26,9604,4498,1
5804,2024-06-26,10367,10922,4
5370,2024-06-26,2985,6263,5
9388,2024-06-26,10773,7355,1
4042,2024-06-26,1273,8726,1
5391,2024-06-26,10803,,1
8260,2024-06-26,2505,8537,1
4567,2024-06-26,4935,8537,1
6260,2024-06-26,6937,,4
9236,2024-06-26,11105,8537,1
2207,2024-06-26,8367,,5
1915,2024-06-26,7066,7066,1
8353,2024-06-26,8022,8537,1
6830,2024-06-26,1286,,2
2581,2024-06-26,1744,,1
6451,2024-06-26,4293,,5
1747,2024-06-26,3209,7386,1
8740,2024-06-26,10314,,1
9447,2024-06-26,5909,,1
2062,2024-06-26,5402,,1
3855,2024-06-26,10940,8726,1
3307,2024-06-26,8726,,1
1826,2024-06-26,7463,,1
9332,2024-06-26,1993,2869,3
6447,2024-06-26,3404,10148,1
4134,2024-06-26,720,1173,1
8270,2024-06-26,4596,,1
4919,2024-06-26,11784,,3
5137,2024-06-26,8657,8537,1
2381,2024-06-26,688,4287,1
2665,2024-06-26,10984,3019,1
1069,2024-06-26,10509,,3
26,2024-06-26,9315,,1
9842,2024-06-26,732,7464,1
6978,2024-06-26,2658,,3
2775,2024-06-26,732,8422,5
3586,2024-06-26,8719,,3
5019,2024-06-26,732,5182,1
692,2024-06-26,8581,,1
1559,2024-06-26,799,,1
9510,2024-06-26,10872,,3
6302,2024-06-26,5335,5335,2
4828,2024-06-26,3518,,1
3623,2024-06-26,732,8422,5
6726,2024-06-26,9256,,1
5214,2024-06-26,7596,,1
2400,2024-06-26,732,5182,1
27,2024-06-26,732,6851,1
3730,2024-06-26,1053,8537,1
4774,2024-06-26,968,,3
4754,2024-06-26,6753,8537,1
9111,2024-06-26,318,,1
2820,2024-06-26,8182,8366,5
5592,2024-06-26,732,8726,1
4819,2024-06-26,460,,1
5294,2024-06-26,732,6851,1
8802,2024-06-26,732,6851,1
8813,2024-06-26,881,,5
8730,2024-06-26,732,7095,1
6992,2024-06-26,732,6851,1
9914,2024-06-26,732,7095,1
5523,2024-06-26,732,5304,1
6108,2024-06-26,732,6851,1
6373,2024-06-26,732,7464,1
2788,2024-06-26,732,7095,1
1727,2024-06-26,732,6851,1
5092,2024-06-26,732,8885,1
1392,2024-06-26,4749,,1
8383,2024-06-26,732,7095,1
2701,2024-06-26,732,6851,1
531,2024-06-26,7021,,1
6695,2024-06-26,4896,4727,1
294,2024-06-26,244,8537,1
362,2024-06-26,9189,,1
5788,2024-06-26,8851,,3
3554,2024-06-26,10138,8537,4
33,2024-06-26,7066,,1
709,2024-06-26,8671,,1
3259,2024-06-26,2639,8537,3
1860,2024-06-26,6172,,1
2236,2024-06-26,7929,4039,5
6489,2024-06-26,1465,9736,1
9537,2024-06-26,5229,7647,5
5375,2024-06-26,4475,3335,1
4071,2024-06-26,3568,,1
9952,2024-06-26,376,8993,3
2461,2024-06-26,7386,,1
7358,2024-06-26,5938,,5
1003,2024-06-26,3085,173,1
8852,2024-06-26,318,,1
7617,2024-06-26,10094,,1
5639,2024-06-26,1817,,1
5559,2024-06-26,249,5355,3
4945,2024-06-26,9991,8671,1
985,2024-06-26,7743,8487,1
7952,2024-06-26,4225,,1
2824,2024-06-26,8051,,3
1567,2024-06-26,1845,1356,1
5265,2024-06-26,4398,,1
3210,2024-06-26,6654,8993,2
2249,2024-06-26,5675,,1
831,2024-06-26,6706,4225,1
7760,2024-06-26,7980,8726,1
2697,2024-06-27,1979,3237,1
9408,2024-06-27,438,,5
